3521	— What's going on?
3522	— she said at the gate.
3523	— Well, grandmother gave me the holubtsi recipe under extreme circumstances.
3524	— How is she?
3525	— Seems all right now.
3526	And what's going on there?
3527	— Marta's having hysterics.
3528	— Why?
3529	— One of the boys isn't doing too well.
3530	— Which one?
3531	— How would I know?
3532	On the screen they look about the same.
3533	— Ah, you mean those ones.
3534	What did the doctor say?
3535	— Prescribed something.
3536	Marta's having hysterics and doesn't trust anyone.
3537	She called their father.
3538	— Not black?
3539	— Miyechka jokingly quoted the grandmother.
3540	— You can't tell over the phone.
3541	— And Lusya?
3542	— Lusya's with her, and she said she won't give her to anyone anywhere right now.
3543	— You think it's the hormones?
3544	— Either the hormones, or just Marta.
3545	That same evening they took the grandmother to the doctor too.
3546	— What is he going to treat me for?
3547	— said the grandmother, getting ready.
3548	— For being a hundred?
3549	— You're not a hundred, Mom.
3550	— Then for what?
3551	— For nothing, really, we'll go for coffee and to the doctor, we'll keep Marta entertained while they keep an eye on her.
3552	We'll be back in a couple of days.
3553	— I don't want to take the cat, he likes it here.
3554	— Don't take him.
3555	— He can't manage on his own.
3556	— Lilya will keep an eye on him.
3557	— Lilya said she's leaving.
3558	— Where to?
3559	— To ask whether they'll let a child into Ukraine without a passport.
3560	— Which one?
3561	— The younger one, Roberto, they're coming here.
3562	— When?
3563	— If only someone told me who and when.
3564	I'm already confused.
3565	I won't leave the cat alone.
3566	— Give him to Mrs. Darochka.
3567	— She's not fond of animals.
3568	— Granny, I'll stay, — Miyechka cut in.
3569	— If you like, I'll even sleep with your cat?
3570	— He likes to sleep on his own.
3571	The cat had no name at all.
3572	Sometimes they'd call him 'ginger,' but only sometimes.
3573	Why he never got a name, no one knew.
3574	They'd tried to stick a Rudyk or a Murchyk on him, but nothing suited him.
3575	And so for the grandmother he was simply 'the cat,' and for the others 'the grandmother's cat.'
3576	Ginger
3577	For the first time in her life Miyechka was left in this house alone.
3578	She remembered the day when they had all first left, put the grandmother's things in the car and stood outside, unsure what to do next.
3579	The house was then, for the first time, left completely alone.
3580	It became clear that the years of its glory had passed.
3581	That there would no longer be a crowd of people here, that they wouldn't gather plums, that everything now had to get overgrown, to become entwined with ivy.
3582	— What now?
3583	— That key was around here somewhere, — said the grandmother.
3584	— These doors lock?
3585	— Miyechka asked in surprise.
3586	No one had ever locked them.
3587	There was always someone here.
3588	What was the point of locking them?
3589	The grandmother then bent back some bit of iron by the old windowsill and pulled out a huge rusty key.
3590	— Wow, — said Lilichka.
3591	She then put her backpack down under a bush and tried to fit this key into the door.
3592	By joint effort they locked the door, and the grandmother, taking the key in her hands, elegantly placed it in her light beige handbag, where it lay for several days, until she began demanding that Maria bring her back, because she'd supposedly forgotten several important things.
3593	In reality she'd forgotten nothing, but Maria didn't tell her so.
3594	It's curious that the key had lain behind that piece of iron for decades, and Miyechka had never seen it.
3595	She remembered it when the new door was installed and a bunch of brand-new shiny keys ended up in her hands.
3596	But even stranger than that first time the house had to be locked was now, to shut the gate behind the red Honda and find herself here alone.
3597	Miyechka stood outside for a while.
3598	The house stood facing her.
3599	All alone.
3600	She felt sorry for it — it looked old, tired, gloomy.
3601	The new terrace was like a dental prosthesis.
3602	Beautiful, but noticeable.
3603	To Miyechka's joy the grandmother's cat appeared from behind a bush.
3604	He silently opened his mouth wide and disappeared.
3605	— Here, kitty!
3606	— said Miyechka.
3607	The cat peeked out and sat down at a distance, looking at her contemptuously.
3608	— Here, kitty!
3609	— Miyechka repeated.
3610	— Come here, I said!
3611	The cat flicked his tail and went off behind the bush.
3612	Miyechka went into the house and, trying not to think that she was here all alone, quickly took fish out of the fridge and cut the skin off it.
3613	She hummed something to herself so as not to mind that all the rooms were empty and that there was no one outside except that damn skittish cat, whom probably only the grandmother loved.
3614	— Here, kitty!
3615	— she called again.
3616	The smell of fish reached the cat's nose, and he ran out from behind the bush.
3617	By hook or by crook Miyechka lured the ginger one into the house and slammed the door behind him.
3618	— You'll stay indoors, — she said to the cat, as he made a dash toward the door and looked at Miyechka scornfully when she shut it in front of him.
3619	With the cat indoors it was a little better.
3620	She tried to turn on the TV, but managed to catch only the local channel.
3621	There they were telling that the harvest was coming soon.
3622	The cat lay on the grandmother's bed.
3623	She photographed him and sent it to Lilichka, so she'd show it to the grandmother.
3624	— He looks sort of hungry, — said the grandmother, having asked them to zoom in on the cat's face on the phone.
3625	Miyechka meanwhile sat on the sofa, her legs stretched out, watching the report about the harvest.
3626	On the screen a threshing machine drove around, a farmer in a white shirt stretched tight over his belly was telling something about hectares and harvest prospects.
3627	He had large hairy hands.
3628	— Listen, — she wrote, — here I am sitting with the cat.
3629	It's getting dark already.
3630	Come over.
3631	— You think I'll just up and come at any call from you?
3632	— Ustym wrote.
3633	— You won't come to me?
3634	— No.
3635	Miyechka put the phone aside.
3636	— Here, kitty, — she said.
3637	The cat sat on the threshold of the room.
3638	Who knows, maybe it felt somehow strange to him too that there was no one else around.
3639	— Come, purr on my lap, — said Miyechka.
3640	The cat looked at her almost with disgust.
3641	— You too, then?
3642	— asked Miyechka.
3643	She was frightened to be left alone, and, without turning off the farmer, she lay down.
3644	Outside the window the dusk was only just beginning to gray.
3645	One window they had cleared of ivy, and the other had stayed overgrown.
3646	Through the ivy leaves she fancied she saw some figures, she covered herself with the blanket under which Lusya usually slept on this sofa during the day.
