4091	— There's one answer to everything — war.
4092	And right now there's a war.
4093	— Better tell us, Lilichka, how you split up with Aiven.
4094	— There was a war, — Lilichka smiled.
4095	Lilichka, small, pale and timid, had come to meet Aiven's parents.
4096	— And it does mean something, after all, when an Englishman invites you to meet his parents, — said Miyechka.
4097	Marta didn't know this story.
4098	Aiven's mother smiled at Lilichka.
4099	And hugged her in the doorway.
4100	She'd heard somewhere that there, in those wild parts where Aiven had found this small, strange woman, everyone hugs.
4101	— She'd have done better not to, — Lilichka explained.
4102	Her embraces were the kind you couldn't actually touch.
4103	They froze in the air, those embraces.
4104	As a result Mrs. Crumbles only touched Lilichka's shoulder blades with her fingertips, spreading her arms like wings.
4105	— We're so glad to see you!
4106	— said Mrs. Crumbles.
4107	— We've heard so many good things about you!
4108	— said Mr. Crumbles.
4109	In reality they'd heard nothing about Lilichka, and had only read on Wikipedia about the country she came from.
4110	Even for that one could be grateful.
4111	— It's one of those countries that Russia fell apart into, — Mr. Crumbles had said then, sitting at the computer, and, with the concentration only old people are capable of, turned the mouse wheel, having enlarged the font on the screen, while Mrs. Crumbles, her hair combed, lay in bed.
4112	— We have a surprise for you!
4113	— said Mrs. Crumbles, lifting her fingertips off Lilichka's shoulder blades.
4114	— We'll have a guest, a countryman of yours, so you feel a little more at home.
4115	Lilichka smiled and glanced at Aiven.
4116	Aiven looked at his mother.
4117	— We've invited Alex.
4118	Alex had a broad, literary 'Russian face,' fair eyebrows, and went red when he drank.
4119	This, however, only became known later.
4120	Aiven didn't know Alex, but had heard from his mother that a new historian had appeared in their department.
4121	He studied the Russian White émigré movement and was known for his quiet nature and his pliancy.
4122	Aiven's father loved Alex for his skilled hands — he had fixed the chain on his bicycle.
4123	Alex spoke with a harsh Russian accent and came from somewhere near Vyazma, but with his military father he had traveled all over, as he himself put it, 'the great motherland.'
4124	Lilichka looked at Aiven with prayer in her eyes.
4125	— He's a liberal, — Aiven said.
4126	Aiven knew little about politics.
4127	Back then Lilichka could still afford to be undiscriminating when it came to the political preferences of her lovers.
4128	Aiven said everything would be fine.
4129	It was not fine.
4130	Alex began by telling Lilichka to call him Sasha.
4131	Then he switched to democracy and freedom in his historical homeland.
4132	— When the regime finally falls in Russia, — he began, and Aiven's parents nodded at this.
4133	Everyone wanted regimes to fall.
4134	— Then we'll finally become one people, — Aiven finished.
4135	Lilichka picked at her salad, chasing cherry tomatoes around the plate, and then suddenly said, without raising her head:
4136	— If that's what you want to bring down the regime for, then may the Lord send health and long years to your dictator.
4137	Aiven exchanged glances with his parents.
4138	Wishing dictators health and long years was not the custom in this house.
4139	— Lili, — Aiven said, — let's wait for the chicken, it's Mom's signature dish.
4140	Alex didn't know about the chicken and the risk of not getting to eat it, so he went on with the conversation.
4141	— And you couldn't keep quiet?
4142	— the grandmother asked Lilichka while she was telling the story.
4143	— I told him everything.
4144	By then the times when it was acceptable to keep quiet had already passed.
4145	No one got to wait for the chicken.
4146	Mr. and Mrs. Crumbles sat subdued while the enraged Lilichka shouted at Alex, and he finally began calling her a fascist.
4147	The political literacy of the Crumbles family ended at fascism, which was for them the only evil known to history.
4148	Mrs. Crumbles then drank mint tea before bed, trying to calm down, and asked her son whether he really loved Lilichka so much that he was prepared to risk being in a couple with a fascist.
4149	Aiven didn't know what to say to that, though he tried to repeat the words Lilichka had said about oppression and national identity.
4150	None of those words resonated in his soul, so he sounded unconvincing.
4151	— And what, you split up just over an argument?
4152	— asked Marta.
4153	She stood by the window, and half of her pale face, with the swollen lips that very pregnant women have, was lit by the light from the window.
4154	— I poured orange juice over Sasha, — replied Lilichka, — but Aiven didn't understand me.
4155	To him that chicken of his mother's was more important than anything.
4156	— God, how embarrassing, — said the grandmother.
4157	— And did you hit him or the carpet too?
4158	— Him, — Lilichka noted proudly.
4159	Of all the women in the family, only Lilichka was capable of pouring juice over an opponent.
4160	All the rest were calm, polite, and then for years, before falling asleep, conducted imaginary dialogues with the people over whom they hadn't managed to pour juice as a final argument.
4161	And now they all pretended to be embarrassed, but in their hearts they relished it.
4162	— So he changed his mind about uniting with you?
4163	— asked Miyechka, laughing.
4164	— Decided it was safer not to bring down the regime for now, — said Marta.
4165	— But Aiven also changed his mind about uniting, — said Lilichka.
4166	And thank God!
4167	No one will be telling him anymore that his frankly weak little photos from Chelyabinsk aren't worth a damn to anyone.
4168	— Let him go photograph bears, — Marta said gloomily.
4169	It was getting completely dark in the house, as if it weren't lunchtime but dusk.
4170	— And I had a fight like that with Danylo once too, — Miyechka recalled.
4171	— How?
4172	— asked the grandmother.
4173	— We were sitting by the river, and the sun was just setting.
4174	A pang came over my soul, and I say: 'There's nowhere else like this.'
4175	— Where were you sitting, over there by the old ravine?
4176	— asked Lilichka.
4177	— By it, — Miyechka confirmed and went on: — 'There's nowhere else like this,' I say.
4178	And he says: 'But I don't care where I live.
4179	I have no attachment to these places, I simply don't care: whether it's here by the ravine, or in Lisbon, or in Brno.'
4180	— Even in Kostroma?
4181	— I ask.
4182	— So you, I see, are a damned cosmopolitan.
4183	— 'I didn't say that.'
4184	And I got up and left.
4185	Well, so what?
4186	I was young and headstrong, — Miyechka laughed.
4187	— Just got up and left.
4188	— And then what?
4189	— Marta stood with her hand on her belly.
