2381	— Lilya!
2382	You haven't changed at all!
2383	Miyechka and Lilichka froze.
2384	Marta stared straight ahead.
2385	It seemed she was nauseous again.
2386	— What, you didn't recognize me?
2387	— the girl smiled broadly.
2388	Against her tanned skin her teeth seemed snow-white.
2389	— How are you, girls?
2390	Lilichka and Miyechka exchanged glances, until the name 'Nastya' surfaced in Lilichka's memory.
2391	Nastya had been the girlfriend of one of their old friends, who had gotten lost somewhere with the latest round of moves, the way things often get lost without a trace in moves and boxes.
2392	Nastya smiled broadly and warmly, and Lilichka pulled out a chair for her at the table.
2393	— You're exactly the same!
2394	— she laughed, throwing her hand behind her neck.
2395	— How are you?
2396	— asked Miyechka.
2397	— Just back from the Himalayas!
2398	— Nastya laughed.
2399	— We went there with Serhiy.
2400	— Serhiy?
2401	— asked Lilichka.
2402	One of their mutual friends, lost without a trace, had also been called Serhiy.
2403	— Oh, not that Serhiy, — said Nastya.
2404	— It's just that this one is also called Serhiy.
2405	We've been together for eleven years now.
2406	Eleven!
2407	— Congratulations, — said Miyechka.
2408	— And how is it in the Himalayas?
2409	— Oh, it's like this — you pay eight hundred dollars, and they lead you to enlightenment — everything just as you want.
2410	If you want to find your destined partner — nine hundred, because scattered souls are harder to drag together, you understand?
2411	— Aha, — Marta drawled.
2412	— A hundred dollars harder.
2413	— Yes, yes, — Nastya nodded energetically.
2414	— Eight hundred is if the two of you go and want to hold out together longer.
2415	— Well, you've held out a long time as it is, — said Lilichka.
2416	— Well, eleven is me speaking figuratively.
2417	We met back when that other Serhiy was still around, and dated for a few months, and then for nine years we weren't together physically, but mentally we were inseparable, you understand, girls?
2418	Miyechka raised her eyebrows.
2419	— And is there something there where they put some kind of vow on you, so you never meet anyone again?
2420	— she asked.
2421	— Oh, you'd have to ask about that, — Nastya reacted seriously.
2422	You could hear that Ukrainian wasn't quite her native tongue, and she pronounced words and endings somewhat excessively.
2423	— That costs three grand, — Marta spoke up.
2424	— I don't know, that's maybe if it includes the flight, — said Nastya.
2425	— And these drawings, you see, these, — Nastya put out into the middle of the table her tanned hands, covered with henna drawings.
2426	— These things they do at the end for free!
2427	Beautiful, isn't it?
2428	— Mm-hm, — Lilichka nodded.
2429	— It's not even just beautiful, — Nastya chirped.
2430	— There are all kinds of meanings here too — this sun means that Serhiy and I will still be together for a whole year.
2431	— A one-year guarantee?
2432	— asked Miyechka.
2433	— And next year you have to go again, because enlightenment, especially when it comes to scattered souls like Serhiy's and mine — well, not that Serhiy, but this one, the new one — is very complicated.
2434	Because they say a person is born alone and dies alone, and only very powerful techniques can bind them to someone forever.
2435	— And can you un-bind someone from someone there?
2436	— asked Lilichka and glanced at her sister with a smile.
2437	— I'll give you the phone number!
2438	— Nastya exclaimed and began rummaging with her long, thin fingers in a red cloth bag with some exotic elephants on it.
2439	— And how are you?
2440	— she asked, not yet raising her head.
2441	— How's Ivan?
2442	— Nastya went on, casting a glance at Lilichka.
2443	— Ivan...
2444	— Lilichka began.
2445	— Ivan's fine.
