4281	Greg was too young for that role.
4282	Fumitaka sat bewildered, trying to figure out who was where, while Marta sat beside him — unfamiliar, very pregnant and, on top of that, utterly phlegmatic.
4283	For the last six months she'd desperately wanted to sleep, and now she no longer needed to shout 'I don't care' — it was obvious as it was.
4284	When Miyechka went into the kitchen to put on the tea, Fumitaka darted after her.
4285	He crept up so quietly that Miyechka got frightened when she turned around, and out of fright bowed to him diligently.
4286	Fumitaka bowed too, always ready to follow the rules of the house where he was a guest.
4287	He explained to Miyechka that he just couldn't pick the moment to ask for Marta's hand, and couldn't identify her parents.
4288	— Oh, nonsense, — said Miyechka.
4289	— Ask the grandmother.
4290	Fumitaka came out onto the terrace with the teapot and said: 'Madam.'
4291	— Madam, — Miyechka translated.
4292	Fumitaka was addressing Nati as he said this, because he thought Nati was Marta's grandmother: both had dark eyes, and besides, he'd noticed that the roots of Nati's hair were dark too, like Marta's.
4293	Marko was pounding the dinosaur with a hammer.
4294	Nati was shouting something into the grandmother's ear.
4295	Fumitaka thought she was translating.
4296	— I would like, on this sunny day...
4297	— Fumitaka said, nervously.
4298	— I would like, — Miyechka translated briefly.
4299	— Marko!
4300	— Maria exclaimed.
4301	— Leave that dinosaur alone for at least a minute!
4302	Marko pounded with the hammer in concentration.
4303	The plaster crumbled and flew into the salad.
4304	Lilichka automatically held her palm by the salad, looking at Fumitaka in order to give him the floor after all.
4305	Roberto was bawling, because the front leg had broken off his dinosaur.
4306	And he was bawling because it was Marko who'd knocked that leg off.
4307	Marko's dinosaur was all battered.
4308	— What a stupid toy.
4309	— said the grandmother.
4310	— Mom, it's archaeological, — Maria whispered, while Fumitaka spoke.
4311	— We met…
4312	— By the coffee machine, — Miyechka went on for him with a smile.
4313	Marta, somewhere deep in her soul, was happy and even wanted to get married already.
4314	She looked at Fumitaka and his hapless attempts to ask for her hand — for some reason from Lilichka's mother-in-law — with love and a tenderness strange to herself.
4315	But on the surface of her soul she desperately wanted to sleep.
4316	The dinosaurs were being pounded, Nati shouted, Lilichka shielded the salad with her palm, and Fumitaka asked Nati for Marta's hand, and she, though seeing Marta for the first time, joyfully gave her consent.
4317	Although Marta gave no such consent.
4318	She looked at Fumitaka indifferently and didn't even raise an eyebrow, the way only she and the grandmother could.
4319	Nati
4320	At the table Marta didn't say a word, even though Nati had given Fumitaka permission to marry her.
4321	She thought only about when she could get up from the table and go to sleep.
4322	Marta had never believed in the romance of such moments, so she wasn't even vexed that her pale, blue-veined hand had been requested from a woman who was a stranger to her, and that children were shrieking in the background.
4323	The children scuffled on the grass, tearing at each other's hair.
4324	Nati looked at them with tenderness and said something about happiness.
4325	Grandmother Teya restrained herself from starting to pull the children apart, because Nati was admiring them and she didn't want to spoil her pleasure.
4326	The two women sat side by side on a bench they'd dragged closer to the terrace railings, and talked about something.
4327	And although they had no common language, their experience, their fates, their weariness and at the same time their love for family were their common language.
4328	Although it was mostly Nati who talked.
4329	She had always dreamed of a big family — almost hundred-year-old parents, with cousins, sisters and brothers sitting at the table.
4330	With headstrong, homely teenagers, doll-like five-year-olds and children not yet born.
4331	There had been such a thing only in her childhood, and then their whole family was scattered across continents, the children forgot Spanish, the parents, clutching their hearts, died in the houses of various children before they were even sixty.
4332	Nati herself had married an Irishman, who turned out to be utterly unfit for life with a woman whose hair was scorched by desert winds, and later fled somewhere to Norway and never came back.
4333	— I hope he's dead, — Nati would say.
4334	Greg, as luck would have it, looked terribly like his father, and Roberto looked like Greg.
4335	'Some kind of curse,' Nati would sometimes hiss.
4336	And only in Marko, who was not her blood grandson, did Nati see the image of those boys of her childhood who ran about the dusty yard.
4337	Now she sat amid a big family.
4338	She liked the dark-haired Marta very much.
