1431	— Well, Australia.
1432	— I'm not asking.
1433	And as it is, you see, there's no shortage of worries.
1434	— What kind?
1435	— Lilichka got the idea of planting pumpkins — go out and look, they're already lying there.
1436	Says they'll sell them to France in the autumn.
1437	— Lord, — sighed Maria.
1438	— Anything but these grand ideas.
1439	We've had our fill of suffering from them, Mom.
1440	— You know, the first night I cried, and then I thought that they aren't really like us after all, you understand?
1441	They know what they're doing, they think completely differently.
1442	— Maybe so, Mom.
1443	— With the pumpkins, for instance, they want to make money, not do some public good for everyone.
1444	And to take photographs.
1445	— I know what you mean, Mom.
1446	— So let them do it, don't put them off.
1447	I believe in them, look at them — how young they are, each happy in her own way and unhappy in her own way.
1448	— You know, I'm glad they realized you can live like this sooner than at fifty, — replied Maria, turning a bracelet of sandstone on her wrist.
1449	— Could I ever have left the children for the summer like that with the girls' father?
1450	Never.
1451	But Lilichka, look, she can…
1452	— You and I are different, dear.
1453	I didn't know how to be with you the way I am with the girls.
1454	Forgive me for learning to be like that only when you no longer needed it.
1455	— I still need it, Mom.
1456	— Well, I was a little better than my mother.
1457	She couldn't forgive me these bushes and this cottage.
1458	But she certainly would have forgiven, had she lived longer.
1459	The grandmother remembered how her father used to come here to her.
1460	He would stand and look at his daughter in embarrassment.
1461	She, delicate and sweet, held Maria in her arms.
1462	She was barefoot and stood amid the sand and gravel.
1463	'Are you happy, dear?'
1464	— her father asked.
1465	And she, in reply, remembering her grated balcony, burst into tears.
1466	Her mother came to her only for the last days of her life.
1467	— Have you seen Lusya?
1468	— asked the grandmother, driving away the memories.
1469	— I have, of course I have.
1470	Such an angelic little child.
1471	— Ivan did come by after that, — said the grandmother.
1472	— Lilya said they only spoke on the phone.
1473	— Well, I'd just gone out to the gate, I wanted to find a pinecone for the little one, to hide some of those nuts in the cone for her, as if from a little squirrel…
1474	— Mom, and you still have the energy for this, — Maria laughed.
1475	— So there I am looking, a car pulls up.
1476	A man got out of it.
1477	— Get to the point, — said Maria impatiently.
1478	— You just listen, — the grandmother retorted calmly.
1479	— A man got out, in a suit.
1480	Ivan.
1481	— And what about him?
1482	— Well, he started in on something, that he hadn't meant it that way, that he wants a better fate for the child, and I say to him: 'Ivan, did you come to take Lusya?'
1483	— 'No,' he says.
1484	'Then get in the car and drive back, and don't muddle the child's head.'
1485	Maria, just don't tell the girls, because I didn't say anything.
1486	— Mom, — said Maria, — she is his daughter, after all.
1487	— I know that she's his daughter.
1488	But the child has only just settled in here, has only just started sleeping at night, she's not a toy, she understands everything.
1489	We told her that Daddy won't be around for now, so let that at least be the truth.
1490	— So you've got a brand-new great-granddaughter, then?
1491	— And you've got a granddaughter.
1492	— Well, congratulations, Mommy.
1493	— Congratulations to you, — retorted the grandmother.
1494	Ustym
1495	At night, when everyone was already asleep, a thunderstorm suddenly began.
1496	It rained the way it only does in summer after a long drought.
1497	Lightning flashed in the sky, and mad rolls of thunder followed it — as if someone were rolling empty steel barrels across the heavens.
1498	The thunder crackled, and the lightning lit up the rooms of the house, which looked at the sky through its big windows; in the far bedroom Lilichka and Miyechka slept.
1499	Lilichka slept soundly, the storm did not wake her.
1500	Miyechka, on the other hand, flinched at the thunder, stared at the ceiling with wide-open eyes, she felt uneasy, as if she were the only soul in the whole house.
1501	She watched the lightning light up her sister's bare leg, which had slipped out from under the blanket, watched the branches sway by the water, looked at her own skin, white in the bright light, raised her palm and waited for the lightning to blind her, followed by the thunder.
1502	In another room Maria was trying to sleep.
1503	From childhood she had loved sleeping during a storm in her parents' house, because it was the only place on earth where natural disasters did not threaten her, but in time, as the strength of her parents' arms kept weakening, and then it was no longer they who held her but Maria who held them, sleeping during a storm in her parents' house became scarier than anywhere else.
1504	Her father's hands she had already let go of, but at her mother's she still clung.
1505	Maria didn't want to take on the role of the eldest of them all, so she held on to her mother tightly.
1506	Grandmother Teodora flinched at the thunder in the adjoining room.
1507	Her window looked out onto two long-branched birches that menacingly waved their boughs, and she worried that they would fall on the house and kill someone.
1508	For instance, the one who slept in the little room nearest the birches with its enormous windows — the newly minted great-granddaughter.
1509	Beside her, her legs tucked under herself, sat pregnant Marta, holding the child by the hand.
1510	The child's cobweb lashes quivered at the thunder, which seemed to be striking right on the roof above them.
1511	Marta stroked her own two children with one hand, and with the other fingered Lusya's little fingers, one after another, one after another.
1512	Lusya's room bordered, by its door, on Marta's, where she slept on a small sofa with her future children, and, by its wall, on the living room, where Maria slept.
1513	Marta suddenly felt something drip onto her bare neck — she pinned up her hair for the night, because the strands would get tangled over the course of the night.
1514	She shuddered.
1515	It dripped once more and rolled in a cold drop down her spine.
1516	Marta jumped to her feet, then Lusya began to cry.
1517	Marta grabbed her — the little girl's side was already wet, and from the ceiling water was pouring in a thin little stream.
1518	Outside the rain roared.
1519	Marta, with the child in her arms, ran into the living room.
1520	Maria was no longer asleep, because the sofa, which stood right up against the wall, had also begun to drip.
1521	— We probably need to put something under it, — Maria whispered.
1522	Lusya was crying.
1523	The grandmother, frightened that her worst fears had come true and the birches had after all treacherously carried out an attack on those who least expected it of them, sprang up as far as her body, four years short of a century, allowed, and hurried to the living room, from which the child's crying came.
1524	— Mom, — said Maria, — there's a leak somewhere.
1525	The grandmother found the two of them, her and Marta, utterly helpless.
1526	Miyechka sprang up at Lusya's crying, and then ran to the bathroom for a basin.
1527	The water pattered down, booming against the bottom from above.
1528	Only Lilichka slept.
1529	— Mom, — Maria whispered to grandmother Teodora, walking her back to the bedroom, — doesn't it seem to you that this child isn't Lilichka's?
1530	— We'll see, — said Teodora and lay down, listening into the darkness.
1531	It seemed to her that the wind was still howling, but the thunder was receding, the lightning flashed dimly.
1532	The storm had passed.
1533	The morning was fresh and sunny.
1534	What had happened in the night could only be told by the wet grass outside.
1535	And in the house — by the basin of murky water that had collected from the ceiling over the night.
1536	Only Lilichka had slept well — she had dreamed that she was running down a hill hand in hand with some unknown boy, and that she was fifteen again.
1537	Lusya was finishing her sleep in Maria's arms, wrapped in a knitted little blanket that was too small for her, from under which two bare little feet peeked out.
1538	— So then, — the grandmother began, — something has to be done about the roof.
1539	As long as we've lived here, it's leaked, but usually it doesn't leak here.
1540	So something has to be done.
1541	After breakfast Marta and Lilichka went to the local artist, who also made some money on the side with ornamental drainpipes, weathervanes and roofs.
1542	— Marta, listen, — said Lilichka on the way, — why don't you move into the room with Miyechka, and I'll sleep with Lusya.
1543	Marta looked at Lilichka in silence.
1544	— You need to get your sleep, — the latter went on.
1545	— And so?
1546	— said Marta.
1547	— I don't want the child to disturb you.
1548	Well, you understand that it's as if she were mine.
1549	— She doesn't disturb me, Lilya, — retorted Marta.
1550	The artist was hopelessly drunk and was itching to get up on the roof.
