3331	The lavender color, however, didn't smell of lavender, but stank of the thing that would keep various insects from gnawing at the terrace.
3332	— You know, — said Miyechka, sniffing the paint, because she'd always loved its smell, — I wouldn't even mind if these boards were a little worm-eaten.
3333	Do you remember the patterns we used to seek out on these boards when we were little?
3334	It was a little sad to tear up the worm-eaten boards, on which were written somewhere the first letters of the names of first loves, on which she and her sister had secretly drawn little devils and ballerinas, and then said that they had appeared by themselves by some miracle.
3335	Now the two of them sat on the step of the new terrace.
3336	It smelled of paint and of a spicy summer evening.
3337	The old boards were stacked on the grass.
3338	They went over to them and began looking them over, searching for names.
3339	And Miyechka eventually found on a board a long-forgotten inscription: 'M + Ya.'
3340	— Who's that about?
3341	— asked Miyechka.
3342	— About Yaroslav.
3343	Do you remember him?
3344	The one I showed you on Facebook.
3345	— So you didn't tell me anything back then?
3346	— And when did I ever tell you anything at all?
3347	At nine I was wiser and preferred to live through all my dramas alone, — said Lilichka.
3348	— Oh, everyone knew about all your dramas anyway.
3349	So what was this Yaroslav like?
3350	— Oh, the one who's bald now, soft sort of, and with a son exactly like him.
3351	And the wife is beautiful.
3352	Just imagine, I could have given birth to that kid!
3353	— Let's scratch something on the new terrace, — said Miyechka.
3354	— What, now?
3355	— Why not?
3356	— With what?
3357	— With these keys here.
3358	They knelt down and found a board that wouldn't catch anyone's eye in the morning.
3359	— What will you scratch?
3360	— asked Lilichka.
3361	— What do you think?
3362	— Scratch 'M + U.'
3363	Miyechka took the Honda keys out of her shorts pocket, clicked the button on the key and said:
3364	— This is the only way for me to stay in his heart forever.
3365	Night was descending onto the terrace.
3366	A dim little light glowed in the window — it meant everyone was in the living room.
3367	Perhaps Lusya was sleeping on the grandmother's chest, while Marta and Maria sat murmuring about something barely audibly.
3368	Miyechka had already finished the 'M,' then diligently scratched out the '+' and stopped.
3369	— Having doubts?
3370	— Lilichka whispered.
3371	She lay beside her on her stomach and watched intently as the letters emerged on the brand-new, even board.
3372	— No, — retorted Miyechka.
3373	— I'm thinking, maybe you know some love spell?
3374	— A love spell or an un-love spell?
3375	— What's the difference?
3376	— Well, I don't exactly know…
3377	Suddenly the front door creaked.
3378	— Girls, — came the grandmother's voice, — what are you doing here?
3379	— A cockchafer!!!
3380	— Lilichka shouted.
3381	— Right, a cockchafer in the middle of July, — Miyechka muttered through her teeth.
3382	— Come inside, you'll freeze.
3383	— Granny, it's not cold.
3384	— I'm always cold.
3385	After eighty the grandmother had begun, with renewed vigor, to insistently bundle everyone up.
3386	— I'll lock the door now and you'll be left to sleep outside, — said the grandmother.
3387	Both sisters froze, it was so pleasant to hear all this, as if they were little again, as if you really could be left to sleep outside, as if the grandmother's anger still frightened them even a little.
3388	— Granny, keep going, I already feel twenty years younger, — said Lilichka, laughing.
3389	— Me too, — said the grandmother and shut the door.
3390	Miyechka rolled onto her back with the key in her hand and the unfinished letter 'U' in her thoughts.
3391	Above the cottage the stars glimmered, by the river the willow branches rustled, barely audible.
3392	— God, how good it is, — she said.
3393	— Remember how good it is for us right now, — replied Lilichka.
3394	She too lay on her back.
3395	Miyechka rolled back onto her stomach.
3396	The boards, still from the hot day, were slightly warm and smoothly sanded not only by tools, but by divine voices too.
3397	She took the keys again and, biting her lower lip, scratched an 'L' after the plus.
3398	Lilichka looked, and then took the key from her and drew a little heart around the whole inscription.
3399	— I'm not going to Australia, — she said.
3400	— What do you need those kangaroos for, — replied Miyechka.
3401	— Better let's rent a van with a tent on the roof and go to that Australia, just the two of us.
3402	— Or maybe it'd be better, then, to settle here together and, besides the ginger one, get twenty more cats?
3403	— Let that be plan B.
3404	— You know, I don't need any U at all if I can't even have a proper fight with him, — said Miyechka, holding the keys in her hand.
3405	— Every time I fight with him, I do it only in my thoughts, because I know — he'll just disappear then.
3406	He has an iron will, he's stronger than I am.
3407	— I think there's no point even being friends with people you can't have a fight with, — said Lilichka.
3408	— Shall we go to Australia?
3409	— Of course we will!
3410	— said Miyechka simply because at that moment it didn't suit her to answer anything but 'yes.'
3411	Just as it hadn't suited her to say 'no' to Danylo that April day on the lovers' bridge, toward which she walked knowing what would happen there.
3412	The next day, first thing in the morning, the terrace was evenly covered with peeling, aged lavender Provençal, and under the layer of paint the little heart 'M+L' was hidden away for decades.
3413	The Recipe for Holubtsi
3414	Marta had been feeling unwell since early morning.
3415	The children, for some reason, now kicked, now went still.
3416	Then she would get up and anxiously walk back and forth, trying to stir them up.
3417	— Children aren't supposed to be moving inside you all the time, — said the grandmother.
3418	— You won't believe it, but they're almost people in there.
3419	They sleep!
3420	Marta felt uneasy.
3421	And the others felt ill at ease too.
3422	Maria said they should go to the doctor.
3423	Marta replied that there was no need.
3424	— I just have my spells sometimes, — she looked straight ahead, calmly.
3425	It seemed that if you took her pulse just then, her heart wouldn't be beating a single beat faster.
3426	By no sign could you tell that Marta was worried.
3427	She breathed evenly, just sometimes got up and walked.
3428	But gathered around her now were those who knew her best.
3429	Those who, by a movement of her hand, by a glance, by an extra touch to her hair or a few steps in a certain direction, could tell that Marta felt unwell.
3430	She understood this and got angrier still because of it.
3431	So everyone else pretended not to notice anything.
3432	When Marta went into her room and lay down, staring palely at the ceiling, Maria knocked at her door.
3433	She just came in and sat down at the table near the bed.
3434	She put her elbows on the table and pressed her fists under her chin.
3435	— It'll just be a shame if I ruin my waist and they don't survive, — said Marta, not looking at Maria.
3436	— Let's go to the doctor, we'll see how they're doing in there.
3437	— I'm not a hysteric.
3438	— I know, you're just worried about your waist.
3439	— I'd need to buy something for my bottom half, the only thing that fits me is this stupid polka-dot skirt.
3440	— All the more reason.
3441	We'll stop by the doctor's if you want.
3442	Let's go for a skirt, — Maria started to get up from the table, then sat down again and said: — I've gotten a bit sick of this ivy.
3443	I'd stay in the city.
3444	— Let me stay with you.
3445	They got themselves ready within an hour, without haste and without fuss — in this house only the two of them knew how to do that.
3446	Lilichka offered to drive them, so as not to be left without the car.
3447	Miyechka put her arm around the grandmother's shoulders, put on dark glasses and made faces after the departing car.
3448	— If only they get there safely, — sighed the grandmother.
3449	— Granny, it's an hour's drive for them.
3450	— It's a road all the same.
3451	If only they'd left the child.
3452	They wanted to feed Lusya ice cream and cotton candy.
3453	For that they'd dressed her in a gray full ballerina skirt and a white T-shirt with a little heart.
3454	— Granny, and to the end of the village — is that a journey for you?
3455	— No, that's within the village.
3456	— And to the next one?
3457	— Sort of.
3458	— And beyond the next one?
3459	— What are you fishing for?
3460	— I want to find out how many kilometers count as a journey for you, and how many count as 'sort of.'
3461	— Better to go on foot.
3462	Miyechka and the grandmother sat outside for a long time, but suddenly the grandmother turned pale and said she was cold.
3463	— Come, I'll run you a bath and bring you some champagne in there!
3464	— said Miyechka.
3465	— Run it, I'll warm up, you can skip the champagne.
3466	I'm cold.
3467	Miyechka went to the bathroom, dug out from all over the place the dregs of bubble bath scented with strawberry, currant and peach.
3468	She mixed it all into the bath, the foam came out thick and fragrant.
3469	Midday light sifted into the bathroom through the little window.
3470	For atmosphere she also lit a candle and set it on the washing machine.
3471	She poured some sparkling water and squeezed a few drops of lemon into it.
3472	She left the glass on the edge of the bath.
3473	The things thrown on the laundry basket she stuffed into the washing machine, screwed the caps back on the open tubes of creams, pastes and masks and arranged them on the shelf.
3474	She went and put on a short black dress and even found a lacy little apron that had once reached her knees, and now covered only her belly.
3475	She combed her hair.
3476	— You could film me in a movie about a maid right now, — she said to herself, looking in the mirror and meekly tilting her head to one side.
3477	She found her phone, photographed herself in character and sent it.
3478	— Who are you playing with?
3479	— she received in reply.
3480	— It's not what you think, — she wrote and left the phone in the house.
3481	The grandmother was already at the threshold.
3482	— Madam's bath is ready, — said Miyechka, standing in the doorway with her hands folded on the apron.
3483	The grandmother laughed, then saw the bath, the foam and the improvised champagne.
3484	In the bath she warmed up at first.
3485	She even lay there, looking at the ceiling, and then said:
3486	— Miyechka, I feel unwell, — she began to shake, she grabbed the edge of the bath with her hands.
3487	Miyechka helped her out of the foam.
3488	The grandmother was light, like a teenager.
3489	She threw a towel over her shoulders.
3490	Now she couldn't control her body at all, it was shaking, her eyes were rolling back, she couldn't hold Miyechka's fingers in her hand.
3491	— Miyechka, — she said.
3492	Solomiya stood over the grandmother, holding her firmly by the shoulders.
3493	Neither said anything, but she so wanted it not to be silent.
3494	— Granny, — she said, — it'll pass, it'll pass in a moment.
3495	The grandmother got no better at all.
3496	It seemed to last an eternity.
3497	— Don't worry, — said the grandmother.
3498	— Granny, — Miyechka spoke up again, — tell me how you make holubtsi.
3499	The grandmother gathered her strength and began:
3500	— Take a small head of cabbage, — her words weren't clear as usual, but somehow squeezed out, blurred.
3501	— Trim off the little veins.
3502	— Aha, — Miyechka nodded.
3503	— And the filling, the filling?
3504	— Put the meat in in little pieces, — the grandmother breathed out.
3505	— Boil the rice, so that it's already cold.
3506	It seemed her words were becoming easier and coming out more freely.
3507	Miyechka put her arm around her shoulders, and the grandmother spoke into her neck, having rested her head against Miyechka's chest.
3508	— Don't be afraid of overcooking, it'll get overcooked anyway.
3509	Under her hands it seemed to Miyechka that the grandmother's shoulders were no longer trembling so much, that her voice was becoming calmer.
3510	About the spoonful of sugar and the sour cream in the sauce the grandmother spoke almost calmly already.
3511	Miyechka wiped the foam off her shoulders and walked her to the bed.
3512	Only afterward did she notice that her own dress was all wet, that her hands were trembling and she wanted to cry.
3513	— But at least I got washed, — the grandmother spoke up from the bedroom.
3514	— And I know how to make holubtsi.
3515	— And will you make them?
3516	— I will.
3517	— So what, did you think I'd die and you were afraid of losing the holubtsi recipe?
3518	— Of course.
3519	Both of them knew that Miyechka had no use whatsoever for holubtsi.
3520	She called Lilichka, and she arrived within half an hour.
