2001	— Lilichka appeared in the doorway.
2002	— Well, tea...
2003	— Miyechka felt a sudden irritation at the little saucepan, at the water that just wouldn't boil, and at her sister.
2004	— Make me some too, — Lilichka sat down at the table and leaned against the wall.
2005	Her high forehead was pale.
2006	She seemed small, half-transparent and defenseless.
2007	And that was what drew men to her so.
2008	Miyechka silently took another mug.
2009	The water hadn't yet had time to boil, but inside her everything was already boiling.
2010	— Why don't you sleep with Lusya?
2011	— she asked, pouring the tea.
2012	— Meaning?
2013	— Lilichka started.
2014	— I'm asking why you don't sleep with Lusya, — Miyechka repeated.
2015	— But Marta sleeps there.
2016	— That's exactly why I'm asking: why should Marta be the one to sleep with this child?
2017	— Listen, Solomiya, she wanted to herself.
2018	— And so?
2019	You do understand that this little girl is your responsibility?
2020	She was left with you, not with me and not with Marta.
2021	Lilichka just looked at her sister.
2022	— What, is she in your way?
2023	— It's not a question of whether she's in anyone's way, Lilya.
2024	It just seems to me that you don't understand the scale of the situation.
2025	— What exactly is it that I don't understand?
2026	— Lilichka's voice was beginning to tremble.
2027	— Ivan isn't going to take her back.
2028	— He won't.
2029	— Lusya is yours.
2030	Not Marta's.
2031	— Are you just irritated because your love drove off?
2032	— You're winding me up on purpose, Lilya.
2033	— You're just in a bad mood.
2034	You don't have to make me tea.
2035	— I'm talking to you about important things.
2036	— You're not talking, you're lecturing me.
2037	I didn't sign up for Lusya either, — said Lilichka, leaning forward.
2038	— And are you ready to take her on yourself?
2039	— And are you?
2040	— I can.
2041	If it's clearly decided, — retorted Miyechka and, grabbing the hot handle, yelped.
2042	— Damn it, blast, — she said, pressing her burned finger to her mouth.
2043	— Put it under water, — Lilichka exclaimed, jumping up.
2044	— Oh, get away with you!
2045	— Miyechka recoiled from her sister.
2046	They switched to a loud whisper.
2047	Marta, who had been sleeping badly lately anyway, heard the whispering and came into the kitchen.
2048	Lilichka was crying.
2049	Miyechka was holding her finger under the tap.
2050	— What's going on here?
2051	— asked Marta.
2052	Her black, heavy hair was disheveled.
2053	She was smoothing her eyebrow, the little hairs of which had also gone every which way.
2054	Marta was pale and sleepy.
2055	— Solomiya burned her finger, — said Lilichka.
2056	— Aha.
2057	And you feel sorry for her, so you're bawling?
2058	— asked Marta.
2059	— I'm crying because Solomiya says you shouldn't sleep with Lusya, because Lusya is my responsibility, and she's probably right…
2060	Solomiya glanced at her sister.
2061	Her irritation suddenly passed, and she started to make excuses:
2062	— Listen, Lilya, I didn't mean...
2063	— You meant exactly that!
2064	— Lilichka cried out.
2065	— You're right, Mia, it really is my responsibility, and I shouldn't have shifted it onto anyone else.
2066	I'll call Greg, let him bring the little one, we'll take Lusya with us and go.
2067	The summer's over, — Lilichka spoke quickly, without stopping, wiping away the tears that rolled down her cheeks all the way to her neck.
2068	— What do you mean, you'll take Lusya?
2069	— Marta raised her eyebrows.
2070	— That's not what I meant, — said Miyechka.
2071	— Lusya is not a suitcase, — said Marta.
2072	— It's just, you understand, girls, we have to decide whose she'll be.
2073	Who is ready to take Lusya as a daughter?
2074	— asked Miyechka and looked at her sisters.
2075	Both of them silently raised their hands.
