3711	— Are you happy?
3712	— asked Miyechka, coming into the house.
3713	— Depends what you compare it to.
3714	— Meaning?
3715	— Miyechka was ready to take offense.
3716	— Not as good as at night.
3717	— And you know, before you came, I sat with that cat and remembered that if the owner dies, the cat starts eating her within a few hours.
3718	— And where's the cat?
3719	— Scratched me and ran off.
3720	Miyechka had a long fresh scratch on her neck.
3721	Ustym put on the trousers of Ivan, Lusya's father, because he had nothing besides his suit.
3722	— Tell me, — he asked, when Miyechka brought him khaki tracksuit bottoms from her own bedroom, — why do you keep Ivan's trousers here?
3723	— Well, for cases like this.
3724	— Very strange logic.
3725	— And what if Ivan wants to come someday?
3726	— asked Miyechka.
3727	— And you'll greet him with trousers?
3728	— Well, a person will be pleased that his things weren't burned in a rage, but are being kept.
3729	— Lord, what even connects you and me?
3730	— Oh, I know, the day will come when you'll burn everything connected with me.
3731	— Wonderful.
3732	— And I'll keep every reminder of you.
3733	— That'll only mean that you were always indifferent to me.
3734	— It's good that we can plan even such things.
3735	Miyechka, having had breakfast, turned on the radio.
3736	'Auntie Lyuba, Auntie Sveta, Uncle Mykhailo and the whole Ivanchuk family congratulate their dear godson Vitaliy on coming of age,' said a refined female voice on the radio.
3737	— Don't turn it off!
3738	— Ustym exclaimed.
3739	— Let it play, I haven't heard this in a hundred years.
3740	'On this day so dear to the heart we wish you flowers and songs!
3741	— the female voice rang out.
3742	— From friends, sincere congratulations, from the stars, the fulfillment of wishes!'
3743	The Ivanchuks had requested 'And the Lindens Are in Bloom' for Vitaliy.
3744	'And the braids fell from the shoulders,
3745	Tenderness grew pensive in its waiting…'
3746	— The newly grown-up Vitaliy is probably loving this right now, — said Ustym.
3747	He leaned against the wall and looked at the terrace.
3748	'fragrant, fragrant…'
3749	Then he took Miyechka by the waist, but the gate creaked.
3750	She immediately ran out to see who it was.
3751	Mrs. Darochka was coming toward her.
3752	She was carrying sour cream, and in her eyes some request could be read.
3753	— Here, — she said, coming up, — I've brought you some sour cream.
3754	— But grandmother isn't here, — said Miyechka.
3755	— Are you on your own, dear?
3756	— Mm-hm, — Miyechka nodded affirmatively.
3757	Ustym came down from the terrace.
3758	He was smiling his broad smile.
3759	— What...
3760	— said Mrs. Darochka, — is the roof leaking again?
3761	— Oh, it leaks, Mrs. Darochka, it leaks…
3762	— Did you build this?
3763	— Darochka asked Ustym.
3764	— Oh no, it was the predecessors who did that here.
3765	— Well, I can see that the board's laid crooked, — Mrs. Darochka snapped.
3766	— It was believers who did it, after all.
3767	— A-ha-ha, — the guest nodded.
3768	— It's you I came for, actually, — she turned to Ustym.
3769	— My little window in the shed won't close, and I just can't get it right, so I was thinking, Teya could give you a call and you'd come to me, I'd pay you decently, but you see how nice — here you are already.
3770	— If you call yourself a craftsman, then climb into the basket, — said Miyechka, coming right up to Ustym.
3771	— An unexpected turn in my career, — Ustym answered Miyechka quietly, and then loudly to Mrs. Darochka: — Give the mistress here her commission and let's go.
3772	— What commission?
3773	— asked Miyechka.
3774	— Take the sour cream.
3775	The little window wouldn't close at all.
3776	And the little door wouldn't close either, nor the window in the house, and the roof leaked in the old shed.
3777	Ustym tinkered, knocked, banged, while Mrs. Darochka sat beside him on a little stool and said that milk went for nothing, and butter was cheap, and that a bottle of water cost more than a bottle of milk.
3778	— So there you go, feed that cow only to give everything away for nothing, — said Mrs. Darochka.
3779	— Then don't give it away.
3780	— Not giving it away isn't profitable, — she said.
3781	— Then give it away, — said Ustym with a smile.
3782	— Cheaply.
3783	— Then just complain.
3784	— That's exactly what I'm doing, son, complaining to you.
3785	— Then complain to someone else as well.
3786	— Nowadays it's unclear whom to complain to.
3787	Now in the old days, you see, everyone complained to Tereshkova or to Suslov, but now it's unclear whom to write to.
3788	— Just send it to Kyiv, and they'll distribute it there...
3789	— Ustym advised, looking for a socket for the drill.
3790	— You still have to know how to write it, — said Mrs. Darochka.
3791	— Write it, — answered Ustym, — all point by point, — he was selecting a drill bit, blowing on the right one.
3792	His fingers were already black, he'd driven a splinter from the board into his palm.
3793	— Draw up a list of demands.
3794	Start with what, in your opinion, is expensive and what is cheap, and make two lists: 'lower the price' and 'raise the price.'
3795	And send it to the appropriate authority.
3796	— That's a good idea you've had, son, — said Mrs. Darochka.
3797	— Otherwise they don't reckon with us at all anymore.
3798	— Was it better before?
3799	— It was better, because I was young and danced with the likes of you, instead of jabbering away.
3800	Before long Miyechka came into the yard.
3801	Ustym was just then refusing the money.
3802	— Why, son, you really are a believer!
3803	May the Lord keep you.
3804	— I just paid him a lot, — said Miyechka, laughing.
3805	— Dear, — asked Mrs. Darochka, — and how's your, what's-his-name, Kyrylo?
3806	— Fine, — retorted Miyechka, not even correcting Danylo's name and flashing her eyes at Ustym.
3807	— Or, that is, — Mrs. Darochka went on, — Danylo!
3808	— Fine, — Miyechka repeated.
3809	— And isn't he asking you to marry him?
3810	— Mrs. Darochka, have you seen a ginger cat?
3811	They walked home together.
3812	It was unpleasant for Ustym to hear about marriage and all of that.
3813	Miyechka was silent, and then started in about the cat:
3814	— Where has that animal gotten to?
3815	— she asked.
3816	— Listen, it's summer, after all.
3817	He's sleeping somewhere in the bushes.
3818	— Grandmother won't forgive me if he goes missing.
3819	— He won't go anywhere.
3820	On the way Miyechka peered into the bushes and said: 'Kitty, kitty.'
3821	— Listen, — said Ustym, — you whisper 'kitty' so angrily that in your cat's place I'd stay living in those bushes.
3822	But the cat came after lunch, when Ustym and Miyechka were lying in bed, having finished painting the terrace railings.
3823	Languid, they'd covered themselves with a blanket and shut the front door, and how the cat had forced his way into the house was completely unclear.
3824	Ustym kept his hand on Miyechka's belly, and a soft afternoon warmth spread between them.
3825	— For a siesta like this I'd work in a field, — Miyechka whispered.
3826	The warmth spread, their thoughts flew off somewhere to where they rest for a while when there's no time for them, when suddenly on the threshold some strange, deep sound was heard.
3827	It was the cat crying out.
3828	He wasn't meowing, wasn't purring.
3829	He was just crying out, sitting on the threshold.
3830	— How did he get in here?
3831	— Miyechka cried out.
3832	— Come here, let him cry out there, — said Ustym.
3833	— Come here.
3834	But their thoughts had already come back, the warmth had dispersed, their eyes had opened, and the cat was crying out.
3835	— Devil of an animal, damn it, — said Ustym, putting on his shirt.
3836	— Give him some sour cream, — said Miyechka from under the blanket.
3837	Ustym poured sour cream into a saucer.
3838	— Come here, — he said to the cat.
3839	The cat sat motionless and looked contemptuously at the man who was a stranger to him.
3840	— Come here, I say, — Ustym repeated, holding the saucer.
3841	He set it on the threshold from outside and tried to call the cat over.
3842	The cat pretended it wasn't meant for him.
3843	Miyechka pulled on a long T-shirt and began chasing the cat around the house.
3844	He hid under the sofa and hissed from there.
3845	— Listen, step back, you're only making it worse, — said Ustym.
3846	— He pays you no attention at all, — replied Miyechka.
3847	— At least he hisses at me.
3848	Together they moved the sofa aside, and the cat bolted through the kitchen to the threshold.
3849	— How do you put up with him?
3850	— asked Ustym.
3851	— He's grandmother's.
3852	They stood together again, and again a relaxed afternoon wave rolled over them.
3853	Ustym took Miyechka's hand and tried to peel a spot of Provençal lavender paint off her finger.
3854	— What a messy thing you are, — he said, and then raised her hand to his lips.
3855	And let a hundred cats cry out — this time nothing could be stopped.
3856	In the evening they sat on chairs beside the railings, which were drying.
3857	The lavender color really did look as if it had been here for years.
3858	As if it had aged together with the house.
3859	Ustym said that he'd probably be leaving now.
3860	— If you said 'probably,' that means it's not certain, — replied Miyechka.
3861	— Do you want to go to that apple orchard?
3862	— What for?
3863	— You'll tell me where to start uprooting.
3864	— Give it up.
3865	— Well, can't I, for a few weeks, feel like the mistress of an orchard of several hectares?
3866	— asked Miyechka.
3867	— Let them sow the whole orchard with rapeseed afterward and make some stinking fuel out of it, or sell it to the Germans so they can fry their sausages on it.
3868	Already on the way, looking at Ustym's profile at the wheel, Miyechka again felt the finiteness.
3869	She wanted to rewind time, even by a day, to sit on the sofa again and be afraid of unfamiliar headlights, not knowing that they were from his ugly silver car.
3870	Time did not stop.
3871	Yulya
3872	The cat went off again and didn't come back in the evening.
3873	Miyechka walked around calling 'kitty' all the next day until midday, but the ginger one wasn't there.
3874	— I'm a terrible person, I'm worth nothing, — she lamented.
3875	— I couldn't even hold on to a damn old ginger cat.
3876	What will I tell grandmother?
3877	Miyechka walked around asking all the passersby whether they'd seen a ginger cat.
3878	She wore herself off her feet.
3879	— The cat's gone missing, — she wrote to Lilichka.
3880	It had never once happened that Lilichka abandoned her sister in trouble.
3881	It had never once happened that she didn't find some brilliant solution.
3882	In the afternoon a taxi appeared beyond the gate.
3883	The weather was bad — the summer had been drawn over with some kind of fog, it was drizzling.
3884	Miyechka put on a wide-collared cardigan and wrapped herself in it, shuddering now and then.
