4661	— And Marta?
4662	Won't she bolt?
4663	— asked the grandmother.
4664	— Instincts, Granny, may take over, perhaps.
4665	— She has no instincts at all, except for hysterics, — the grandmother said sadly.
4666	Yet Marta, with that same surprised face on the verge of squeamishness, took the children in her arms, barely pressed their noses, stroked their hedgehog heads with one finger, and her heart clenched when they cried.
4667	She covered her ears and handed them to Fumitaka.
4668	— Will you come to ours for dinner?
4669	— Miyechka asked Ustym.
4670	— I won't.
4671	Then they went for a walk.
4672	The roar receded, and they drew near to the pine forest, beyond which a marsh lived quietly, overgrown with sedge, in which vipers, grass snakes and all sorts of other vermin dwelt.
4673	Evening was descending.
4674	Miyechka could see that Ustym was out of sorts — maybe it was painful for him too, like for her, to look at the apple trees, or maybe he was musing over the fact that he himself would have lived here, the way the Japanese man was about to live, raising sons and plums.
4675	From the expression on his face Miyechka couldn't lean toward either version, and there was no point in asking, because he never told her anything of the kind.
4676	— To build a house by this sedge, — said Miyechka, — and every evening listen to the grass snakes and vipers crawling there and the frogs singing resonantly.
4677	— All the pleasure of such an idea ends where, instead of dreams, reality begins, — retorted Ustym.
4678	From that evening Miyechka remembered only two images — the apple trees crashing down, and the way Ustym blinked, trying to drive off the mosquitoes that flew out of the sedge for their evening hunt for hot blood.
4679	He blinked his long lashes and spat comically, cursing the mosquitoes and calling them sons of bitches.
4680	Not a single insect landed on the cold-blooded, tanned Miyechka.
4681	They came out onto a rise, and from here the apple orchard looked like embroidery — two rows remained.
4682	— And what will you do next?
4683	— said Ustym, when they were already standing on the highway, knowing that they were about to drive off in different directions.
4684	Here Miyechka should have told Ustym that Danylo always falls asleep in one position and every morning folds his socks — doesn't roll them up, but folds them.
4685	And that he is calm and loves her.
4686	That she sees it in his eyes, and that he gives her room to maneuver.
4687	She should have said that she'd agreed simply because she wasn't used to acting off-script and this marriage looked entirely logical, but that she thought about him all the time and wanted more than anything in the world to be in Marta's place now — growing plums in this house, but with him, Ustym, instead of Fumitaka.
4688	Instead Miyechka said:
4689	— I don't know.
4690	And then she got into the car and gripped the wheel the whole way home, periodically pounding it with her fist.
4691	She knew the script perfectly and knew which act came next.
4692	She didn't know how to get around it, and felt that she would never dare act against it.
4693	In conversation with herself Miyechka admitted that her parents weren't forcing her, weren't marrying her off to anyone, that she owed no one anything, but the script still seemed carved in stone.
4694	— The worst prison is your own self, — she said to herself, turning off the headlights in front of the gate.
4695	She saw that someone outside had turned on the light, and lingered for a second by the gate.
4696	The summer evening smelled the way evenings smell only in August, when the finiteness of summer can already be felt.
4697	Miyechka stood before the gate, breathing and trying to calm herself before the children would rush at her, before Marta's twins would scream, before the grandmother would ask her to think up something for supper.
4698	She listened to the silence, and then opened the wicket gate and resolutely stepped into the yard of the refuge, which had suddenly turned into the home of her childhood, where it was always noisy and crowded.
4699	As she walked toward the house, it even seemed to her that the raspberry had retreated a few dozen centimeters from the threshold.
4700	The children came running toward her.
4701	The Harvest
4702	Summer, meanwhile, was racing swiftly to its end, and all the hopes placed on its conclusion were gradually fading.
4703	Miyechka stopped hoping that it, this three-month-old infant — at first damp, and then sweltering — would decide something for her.
4704	Lilichka realized that nothing would become any clearer of its own accord for her either, even though she'd taken this three-month pause.
4705	On the contrary — everything had only become more complicated: she now had Lusya.
4706	And even though Marta had drawn the short match, it was still clear that Lusya, as it were, belonged to her.
4707	The little girl had begun to talk more and was always carrying the kitten in her bosom, so her whole belly was scratched.
4708	The kitten didn't yet know how to be gentle, the way children don't know how to be gentle, biting their mothers.
4709	— Don't press Yulya to yourself, — the grandmother would beg Lusya.
4710	— Don't put her against your bare skin.
4711	— Co-o-old, — Lusya would say, and only in this house did they know what she meant, because she pronounced 'cold' in only two syllables — co and ld.
4712	It was unclear whether she pitied Yulya, who had no fur, or was cold herself, because her skin positively glowed, so thin and transparent was she.
4713	Nati was constantly clicking her tongue beside her, and Maria had to defend the little girl from her, since Nati kept trying to feed her biscuits made with lard, ice cream and simply plain chocolate, which she kept somewhere on her person.
4714	It was cramped in the house.
4715	Fumitaka with Marta, the chubby-cheeked Japanese boys and Lusya took up almost half the house.
4716	Lilichka with Greg and the thin boys slept in one room.
4717	Maria slept on the sofa with Nati, who was happy with this turn of events, and before finally releasing Maria into the embrace of sleep, would, for an hour or even more, retell her love stories, despite the fact that Maria understood at most about thirty percent.
4718	— He was, — she'd say, pronouncing the English 'h' like the Spanish one, which had come to them from Arabic and, rasping, formed somewhere in the throat.
4719	— Very big!
4720	En todos los sentidos, mujer!
4721	— she would then whisper and burst into hoarse laughter.
4722	Nati always smelled of perfume and chocolate.
4723	Maria tried to say nothing in reply, so as not to accidentally tug the thread of the next story, but she never managed it.
4724	— You silence!
4725	— Nati would whisper with strain and went on retelling about her taciturn lover, who by a strange coincidence was silent in exactly the way Maria was now silent, looking out the window, into which shone a full, white-yellow, cheddar-colored, mottled moon.
4726	— Looks like cheddar, — said Maria.
4727	— Que no!
4728	— Nati shouted.
4729	— I don't want to hear a single word about cheddar.
4730	When they finally fell asleep, the moon already lit up the whole garden, and the leaves of the thickets in its light seemed gray-blue.
4731	Miyechka slept outside, under the roof that had once served as the grandfather's workshop.
4732	She had laid out grass for herself, put a mattress on top, covered herself with a snow-white blanket with little red flowers and, in the middle of the quiet night, when nothing stirred anywhere, read in snatches, trying to read a sentence quickly before the screen light faded.
4733	As soon as the screen lit up, all sorts of vermin flew into Miyechka's face — moths with fat legs and shaggy cheeks, beetles with clinging little legs, almost inaudible mosquitoes and insects light as cobwebs with an endless number of legs.
4734	It was quiet.
4735	Only something rustled in the raspberry.
4736	And cats walked about, setting their paws on the ground without a sound.
4737	Miyechka thought that maybe the ginger cat, posthumously named Yakiv, also walked about here somewhere with them.
4738	Maybe all the cats she'd buried in her childhood came here at night and roamed the raspberry, living out their eighth cat-life.
4739	They harvested the pumpkins on the last day of summer.
4740	— It's an early variety, and they'll ripen this way, — said Maria, who was an expert on everything that had roots and tubers and bore berries, fruits, icicle-shaped things of unclear origin and edible flowers.
4741	It was the morning of a hot day.
4742	Marta spread a large checked blanket under the apple tree, dangerous by the grandmother's scale, and laid the children there one by one.
4743	The babies' cheeks caused a gravitational pull toward the earth, so the newborns could only kick their legs and faintly grunt.
4744	— They don't look like our children at all, — grandmother Teodora had said, leaning over the boys.
4745	— When do their eyes open, Marta?
4746	— she asked.
4747	Marta, kneeling before the children and fastening the snaps on their clothes, repeated:
4748	— Granny, they can see, just like human children!
4749	— But what can they see with?
4750	— asked the grandmother.
4751	— Their little eyes haven't even opened yet, have they?
