3901	— Lilichka stretched out her lips toward the bald cat cheeks.
3902	The cat looked at them with the gaze not of a kitten, but of a half-monster, and made some sounds — something between a meow and a purr.
3903	— God, how hideous it is, — said Miyechka, afraid to touch the cat's skin.
3904	— It was sort of defective there.
3905	— Well, I can see that.
3906	— Yeah, — Lilichka went on, — look, its hind legs are furry for some reason.
3907	— God.
3908	— Oh, what's the matter with you?
3909	It's a good thing.
3910	It'll be warmer for him.
3911	— Is it a he or a she?
3912	— asked Miyechka.
3913	— And that's another plus!
3914	Look!
3915	— Lilichka lifted the kitten in front of Miyechka's face.
3916	She recoiled.
3917	— I see.
3918	It's a she.
3919	— What shall we name her?
3920	— I don't know, Lilya.
3921	It's very hideous.
3922	— Oh, it's fine!
3923	You'll get used to it!
3924	— And grandmother?
3925	— She'll get used to it too!
3926	— So you were busy, as usual, saving the wretched?
3927	— asked Miyechka, daring to stroke the kitten with a finger.
3928	— Well, they couldn't sell it.
3929	Its legs, you see, are defective.
3930	— Its legs are actually the normal part.
3931	Lilichka set the kitten on the floor.
3932	It still walked unsteadily and crawled across the carpet like a bald little ball.
3933	— Lilya, — Miyechka spoke up, — this is the most hideous thing I've ever seen in my life.
3934	— Let's name her Jacqueline.
3935	— Jacqueline?
3936	— Yeah, like Kennedy's wife.
3937	Grandmother liked her.
3938	— Let grandmother name her, — said Miyechka.
3939	The grandmother named the kitty Yulya.
3940	But first she asked:
3941	— God, is it sick?
3942	Miyechka had to tell the grandmother that yes, it was sick and its fur would grow in.
3943	— Lilya, — said Miyechka, — we have to prepare grandmother, we can't say that it'll stay like this.
3944	Let her think the fur will grow back.
3945	The grandmother especially ordered the pregnant Marta not to pick up the kitten, in case it was contagious.
3946	Lilichka argued that it wasn't contagious.
3947	Marta hadn't expressed any desire to go near Yulya anyway.
3948	She was furious after the examination at the doctor's, cursed the doctor, Maria, who had taken her there, cursed everyone.
3949	— I have no use for these children at all!
3950	— she shouted.
3951	— I could have gotten rid of them long ago, and that's what I should have done!
3952	— Marta, — the grandmother said calmly, — don't say such things…
3953	— And I don't care, — she shouted.
3954	— I don't want them, I don't need them!
3955	No one argued with Marta.
3956	Maria simply left at such moments.
3957	The girls moved closer to each other, and the grandmother sat in silence.
3958	And only Lusya's crying stopped Marta for a while.
3959	The little girl burst into tears when she saw the kitty, and only after a long talk with Lilichka, after she'd shown how sweetly Yulya fiddled with a thread with her two furry and two bald little paws, did the child calm down.
3960	And once she even set Yulya on her thin little knees.
3961	The grandmother, of course, grieved for the ginger cat.
3962	Though she did admit that it had been time for him to die.
3963	— Just as it's time for me, — she added, as expected.
